Make,Model,Number.of.Engines,Weather.Condition,Purpose.of.flight,Event.Date,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Severity.Score,Year,Purpose_Grouped
Cessna,152,1.0,Vmc,Personal,1985-08-05,0.0,0.0,2.0,0.0,2.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-08-05,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-08-05,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-08-06,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-08-07,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,180,1.0,Vmc,Aerial Observation,1985-08-08,0.0,0.0,0.0,1.0,0.0,1985,Aerial Observation
Cessna,172,1.0,Vmc,Personal,1985-08-08,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-08-08,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172M,1.0,Vmc,Personal,1985-08-08,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172M,1.0,Vmc,Personal,1985-08-09,0.0,0.0,2.0,2.0,2.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-08-09,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1985-08-10,2.0,0.0,0.0,0.0,10.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-08-10,0.0,0.0,0.0,4.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,,1985-08-10,0.0,0.0,0.0,2.0,0.0,1985,Other
Cessna,152,1.0,Vmc,Personal,1985-08-11,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-08-11,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Personal,1985-08-12,0.0,0.0,0.0,2.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Business,1985-08-13,0.0,0.0,0.0,1.0,0.0,1985,Business
Cessna,172P,1.0,Vmc,Personal,1985-08-14,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-08-14,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-08-15,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-08-18,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-08-19,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-08-19,1.0,0.0,0.0,0.0,5.0,1985,Personal
Cessna,172M,1.0,Vmc,Business,1985-08-19,4.0,0.0,0.0,0.0,20.0,1985,Business
Cessna,152,1.0,Imc,Personal,1985-08-20,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-08-20,0.0,0.0,1.0,0.0,1.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-08-21,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Vmc,Personal,1985-08-22,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-08-23,0.0,0.0,0.0,2.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,1985-08-23,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,172P,1.0,Vmc,Personal,1985-08-25,0.0,0.0,0.0,6.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-08-26,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1985-08-28,0.0,1.0,0.0,3.0,3.0,1985,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1985-08-31,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,172M,1.0,Vmc,Personal,1985-08-31,0.0,0.0,2.0,0.0,2.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-02,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1985-09-02,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-09-04,0.0,0.0,0.0,2.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-09-05,0.0,0.0,1.0,0.0,1.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-05,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,150,1.0,Vmc,Personal,1985-09-06,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-09-06,0.0,0.0,0.0,4.0,0.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-09-07,0.0,0.0,2.0,2.0,2.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-09-07,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-09-08,1.0,0.0,0.0,0.0,5.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-08,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,180,1.0,Vmc,Business,1985-09-08,0.0,0.0,0.0,2.0,0.0,1985,Business
Cessna,180,1.0,Vmc,Personal,1985-09-09,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-09-09,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-10,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-09-12,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Vmc,Personal,1985-09-13,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-09-13,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-09-13,0.0,0.0,0.0,2.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-09-14,1.0,0.0,0.0,0.0,5.0,1985,Personal
Cessna,180,1.0,Vmc,Personal,1985-09-14,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172M,1.0,Vmc,Personal,1985-09-15,0.0,0.0,0.0,4.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Instructional,1985-09-15,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,172,1.0,Vmc,Instructional,1985-09-17,0.0,2.0,0.0,0.0,6.0,1985,Instructional
Cessna,172,1.0,Vmc,Personal,1985-09-19,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-09-21,0.0,0.0,4.0,0.0,4.0,1985,Personal
Cessna,152,1.0,Imc,Instructional,1985-09-21,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,172N,1.0,Vmc,Personal,1985-09-21,1.0,0.0,2.0,0.0,7.0,1985,Personal
Cessna,180,1.0,Vmc,Personal,1985-09-22,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-09-22,0.0,0.0,0.0,1.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Imc,Personal,1985-09-23,3.0,0.0,0.0,0.0,15.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-09-24,0.0,0.0,1.0,0.0,1.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-09-24,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-09-25,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-25,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,150,1.0,Vmc,Personal,1985-09-28,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-09-29,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-09-29,0.0,0.0,1.0,0.0,1.0,1985,Instructional
Cessna,152,1.0,Vmc,Personal,1985-09-29,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Instructional,1985-09-30,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-10-01,5.0,0.0,0.0,0.0,25.0,1985,Instructional
Cessna,172,1.0,Vmc,Personal,1985-10-01,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,172P,1.0,Vmc,Personal,1985-10-01,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-10-01,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172,1.0,Vmc,Personal,1985-10-02,0.0,0.0,0.0,2.0,0.0,1985,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1985-10-03,2.0,0.0,0.0,0.0,10.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-10-03,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Other Work Use,1985-10-03,0.0,0.0,0.0,1.0,0.0,1985,Other Work Use
Cessna,172,1.0,Imc,Business,1985-10-03,0.0,0.0,2.0,0.0,2.0,1985,Business
Cessna,172,1.0,Vmc,Personal,1985-10-04,0.0,0.0,1.0,0.0,1.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-10-04,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-10-05,0.0,0.0,2.0,0.0,2.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-10-05,0.0,0.0,1.0,1.0,1.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-10-06,0.0,0.0,2.0,0.0,2.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-10-06,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Instructional,1985-10-06,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-10-06,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Imc,Personal,1985-10-07,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-10-09,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,180,1.0,Imc,Personal,1985-10-11,4.0,0.0,0.0,0.0,20.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-10-11,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-10-12,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-10-12,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-10-12,0.0,0.0,1.0,1.0,1.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-10-12,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172M,1.0,Vmc,Personal,1985-10-13,0.0,0.0,3.0,0.0,3.0,1985,Personal
Cessna,180,1.0,Imc,Personal,1985-10-14,2.0,0.0,0.0,0.0,10.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-10-15,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-10-17,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-10-17,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172N,1.0,Imc,Personal,1985-10-22,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-10-24,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Vmc,Business,1985-10-25,0.0,0.0,0.0,1.0,0.0,1985,Business
Cessna,172,1.0,Vmc,Personal,1985-10-25,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-10-25,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Instructional,1985-10-26,0.0,1.0,0.0,0.0,3.0,1985,Instructional
Cessna,172P,1.0,Vmc,Instructional,1985-10-26,0.0,0.0,1.0,1.0,1.0,1985,Instructional
Cessna,152,1.0,Vmc,Personal,1985-10-26,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-10-26,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-10-27,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-10-27,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Personal,1985-10-27,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-10-28,0.0,1.0,0.0,1.0,3.0,1985,Personal
Cessna,152,1.0,Vmc,Business,1985-10-29,0.0,0.0,0.0,1.0,0.0,1985,Business
Cessna,152,1.0,Vmc,Instructional,1985-10-31,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,,1985-11-01,0.0,2.0,0.0,0.0,6.0,1985,Other
Cessna,152,1.0,Imc,Instructional,1985-11-02,2.0,0.0,0.0,0.0,10.0,1985,Instructional
Cessna,152,1.0,Vmc,Personal,1985-11-02,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-11-03,0.0,0.0,0.0,6.0,0.0,1985,Instructional
Piper,Pa-28-140,1.0,Vmc,Instructional,1985-11-03,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Imc,Personal,1985-11-03,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-11-04,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,172P,1.0,Vmc,Personal,1985-11-08,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172N,1.0,Vmc,Personal,1985-11-08,0.0,0.0,0.0,3.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-11-08,0.0,0.0,0.0,1.0,0.0,1985,Personal
Piper,Pa-18-150,1.0,Imc,Personal,1985-11-10,0.0,1.0,0.0,0.0,3.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-11-10,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Personal,1985-11-12,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,182,1.0,Vmc,,1985-11-16,0.0,0.0,0.0,1.0,0.0,1985,Other
Cessna,172N,1.0,Vmc,Personal,1985-11-16,2.0,0.0,1.0,0.0,11.0,1985,Personal
Cessna,152,1.0,Vmc,Personal,1985-11-24,0.0,0.0,0.0,1.0,0.0,1985,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1985-11-27,0.0,0.0,0.0,1.0,0.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-12-04,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-12-06,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-12-09,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172P,1.0,Vmc,Instructional,1985-12-09,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,150,1.0,Vmc,Business,1985-12-13,1.0,0.0,0.0,0.0,5.0,1985,Business
Cessna,172N,1.0,Imc,Personal,1985-12-15,0.0,0.0,0.0,3.0,0.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,1985-12-15,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,152,1.0,Vmc,Instructional,1985-12-18,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,172N,1.0,Vmc,Instructional,1985-12-20,0.0,0.0,0.0,1.0,0.0,1985,Instructional
Cessna,150,1.0,Vmc,Personal,1985-12-21,0.0,1.0,0.0,0.0,3.0,1985,Personal
Cessna,172,1.0,Imc,Personal,1985-12-22,0.0,2.0,0.0,0.0,6.0,1985,Personal
Cessna,152,1.0,Vmc,Instructional,1985-12-22,0.0,1.0,0.0,0.0,3.0,1985,Instructional
Cessna,182,1.0,Imc,Personal,1985-12-23,2.0,0.0,0.0,0.0,10.0,1985,Personal
Cessna,172,1.0,Vmc,Personal,1985-12-26,0.0,0.0,2.0,0.0,2.0,1985,Personal
Cessna,180,1.0,Vmc,Personal,1985-12-27,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Instructional,1985-12-28,0.0,1.0,0.0,0.0,3.0,1985,Instructional
Cessna,172P,1.0,Vmc,Personal,1985-12-29,0.0,0.0,2.0,0.0,2.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-12-29,0.0,1.0,0.0,0.0,3.0,1985,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1985-12-29,0.0,0.0,0.0,2.0,0.0,1985,Personal
Cessna,150,1.0,Vmc,Instructional,1985-12-31,0.0,0.0,0.0,2.0,0.0,1985,Instructional
Cessna,172M,1.0,Vmc,Personal,1986-01-01,1.0,0.0,0.0,0.0,5.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-01-01,0.0,0.0,0.0,2.0,0.0,1986,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1986-01-05,0.0,0.0,1.0,0.0,1.0,1986,Personal
Cessna,172M,1.0,Vmc,Personal,1986-01-05,0.0,0.0,0.0,4.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-01-05,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,172N,1.0,Vmc,Personal,1986-01-08,3.0,0.0,0.0,0.0,15.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-01-10,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Imc,Instructional,1986-01-10,0.0,1.0,1.0,0.0,4.0,1986,Instructional
Cessna,172N,1.0,Vmc,,1986-01-10,0.0,0.0,1.0,0.0,1.0,1986,Other
Cessna,152,1.0,Vmc,Personal,1986-01-12,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-01-12,0.0,0.0,0.0,2.0,0.0,1986,Personal
Piper,Pa-28-140,1.0,Vmc,,1986-01-13,1.0,0.0,0.0,0.0,5.0,1986,Other
Cessna,152,1.0,Vmc,Instructional,1986-01-13,0.0,2.0,0.0,0.0,6.0,1986,Instructional
Cessna,172P,1.0,Vmc,Instructional,1986-01-13,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,152,1.0,Vmc,,1986-01-13,0.0,0.0,0.0,1.0,0.0,1986,Other
Cessna,152,1.0,Vmc,Instructional,1986-01-15,0.0,2.0,0.0,0.0,6.0,1986,Instructional
Cessna,172,1.0,Vmc,Personal,1986-01-16,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,182,1.0,Vmc,Personal,1986-01-18,1.0,1.0,0.0,0.0,8.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-01-18,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-01-19,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,180,1.0,Vmc,Personal,1986-01-20,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172N,1.0,Imc,Instructional,1986-01-21,0.0,0.0,2.0,0.0,2.0,1986,Instructional
Cessna,152,1.0,Vmc,Personal,1986-01-21,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,150,1.0,Vmc,Business,1986-01-23,0.0,0.0,0.0,1.0,0.0,1986,Business
Cessna,172M,1.0,Vmc,Personal,1986-01-23,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Instructional,1986-01-24,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1986-01-24,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-01-25,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-01-29,2.0,0.0,0.0,0.0,10.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-01-30,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,182,1.0,Vmc,Personal,1986-01-31,0.0,0.0,2.0,0.0,2.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-02-01,0.0,1.0,0.0,0.0,3.0,1986,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1986-02-01,0.0,0.0,1.0,0.0,1.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-02-01,2.0,0.0,0.0,0.0,10.0,1986,Personal
Cessna,172P,1.0,Vmc,Personal,1986-02-01,0.0,0.0,1.0,3.0,1.0,1986,Personal
Cessna,180,1.0,Imc,Business,1986-02-02,1.0,1.0,0.0,0.0,8.0,1986,Business
Cessna,150,1.0,Vmc,Personal,1986-02-04,0.0,1.0,0.0,0.0,3.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-02-07,0.0,0.0,0.0,2.0,0.0,1986,Instructional
Piper,Pa-28-140,1.0,Imc,Personal,1986-02-08,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-02-09,0.0,1.0,0.0,0.0,3.0,1986,Personal
Cessna,172M,1.0,Vmc,Personal,1986-02-09,0.0,0.0,0.0,3.0,0.0,1986,Personal
Cessna,172P,1.0,Vmc,Personal,1986-02-11,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-02-12,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,182,1.0,Vmc,Personal,1986-02-14,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-02-14,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-02-15,0.0,0.0,1.0,0.0,1.0,1986,Instructional
Cessna,172M,1.0,Imc,Business,1986-02-17,1.0,0.0,0.0,0.0,5.0,1986,Business
Cessna,152,1.0,Vmc,Instructional,1986-02-19,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,172N,1.0,Vmc,Personal,1986-02-19,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Instructional,1986-02-20,1.0,0.0,0.0,0.0,5.0,1986,Instructional
Cessna,152,1.0,Imc,Positioning,1986-02-21,2.0,0.0,0.0,0.0,10.0,1986,Positioning
Cessna,152,1.0,Vmc,Instructional,1986-02-24,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,150,1.0,Vmc,Instructional,1986-02-24,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,152,1.0,Vmc,Instructional,1986-02-24,0.0,0.0,1.0,0.0,1.0,1986,Instructional
Cessna,152,1.0,Vmc,Instructional,1986-02-25,0.0,1.0,0.0,0.0,3.0,1986,Instructional
Cessna,172M,1.0,Vmc,Business,1986-02-26,0.0,0.0,0.0,2.0,0.0,1986,Business
Cessna,172M,1.0,Vmc,Personal,1986-02-27,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172M,1.0,Vmc,Business,1986-03-01,0.0,4.0,0.0,0.0,12.0,1986,Business
Cessna,172M,1.0,Vmc,Personal,1986-03-01,1.0,2.0,0.0,0.0,11.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-03-01,1.0,2.0,0.0,0.0,11.0,1986,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1986-03-01,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-03-01,0.0,0.0,1.0,0.0,1.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-03-02,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,182,1.0,Vmc,Other Work Use,1986-03-02,0.0,0.0,0.0,2.0,0.0,1986,Other Work Use
Cessna,172,1.0,Vmc,Personal,1986-03-02,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172P,1.0,Vmc,Personal,1986-03-02,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-03-03,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-03-04,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,172M,1.0,Vmc,Instructional,1986-03-08,2.0,0.0,0.0,2.0,10.0,1986,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1986-03-08,0.0,2.0,0.0,0.0,6.0,1986,Personal
Cessna,172M,1.0,Vmc,Personal,1986-03-09,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-03-09,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,152,1.0,Vmc,Personal,1986-03-09,0.0,0.0,0.0,1.0,0.0,1986,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1986-03-10,0.0,0.0,2.0,1.0,2.0,1986,Personal
Cessna,150,1.0,Vmc,Personal,1986-03-11,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,150,1.0,Vmc,Personal,1986-03-12,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-03-15,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-03-15,0.0,0.0,0.0,3.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-03-16,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,150,1.0,Vmc,Personal,1986-03-16,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-03-17,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,182,1.0,Vmc,Personal,1986-03-19,0.0,0.0,1.0,0.0,1.0,1986,Personal
Cessna,172P,1.0,Vmc,Personal,1986-03-19,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Personal,1986-03-21,0.0,0.0,0.0,1.0,0.0,1986,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1986-03-22,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172,1.0,Vmc,Personal,1986-03-23,0.0,0.0,1.0,1.0,1.0,1986,Personal
Piper,Pa-18-150,1.0,Vmc,,1986-03-23,0.0,0.0,0.0,1.0,0.0,1986,Other
Cessna,172N,1.0,Vmc,Personal,1986-03-25,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-03-25,0.0,0.0,0.0,1.0,0.0,1986,Personal
Cessna,152,1.0,Vmc,Instructional,1986-03-29,0.0,0.0,0.0,1.0,0.0,1986,Instructional
Cessna,172,1.0,Vmc,Personal,1986-03-29,0.0,0.0,0.0,2.0,0.0,1986,Personal
Cessna,172N,1.0,Vmc,Personal,1986-03-30,4.0,0.0,0.0,0.0,20.0,1986,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1986-03-31,0.0,0.0,0.0,1.0,0.0,1986,Personal
